layer,metric,mean,std,n
22,l2_dist,1863.314707,531.7535748,1002
22,cosine_dist,0.238448941,0.142198369,1002
22,slang_only_features,51.46706587,23.1788028,1002
22,literal_only_features,54.06287425,20.86241975,1002
22,shared_features,60.97205589,18.69230892,1002
22,slang_active,112.4391218,17.67523574,1002
22,literal_active,115.0349301,15.70784214,1002
23,l1_dist,25114.48663,9083.298314,1002
23,l2_dist,2265.292703,631.676256,1002
23,cosine_dist,0.257127295,0.155520717,1002
23,slang_only_features,53.93612774,21.18033755,1002
23,literal_only_features,54.70359281,20.65931636,1002
23,shared_features,61.74451098,19.13182014,1002
23,slang_active,115.6806387,15.11096033,1002
23,literal_active,116.4481038,13.38079631,1002
24,l1_dist,28017.81869,9593.229412,1002
24,l2_dist,2504.916864,666.2251147,1002
24,cosine_dist,0.286407698,0.171593197,1002
24,slang_only_features,53.14471058,18.81430469,1002
24,literal_only_features,54.08582834,21.44073712,1002
24,shared_features,69.65668663,20.56322464,1002
24,slang_active,122.8013972,13.63691853,1002
24,literal_active,123.742515,12.76728482,1002
25,l1_dist,30183.74169,10246.44988,1002
25,l2_dist,2800.288943,744.6633253,1002
25,cosine_dist,0.258388429,0.150188068,1002
25,slang_only_features,51.58782435,19.84366975,1002
25,literal_only_features,51.46706587,18.41605579,1002
25,shared_features,60.73552894,16.79632941,1002
25,slang_active,112.3233533,14.52285808,1002
25,literal_active,112.2025948,12.3700379,1002
26,l1_dist,35088.6255,11169.13125,1002
26,l2_dist,3240.356393,843.7891163,1002
26,cosine_dist,0.259193874,0.149683773,1002
26,slang_only_features,52.750499,17.70329944,1002
26,literal_only_features,49.89620758,17.22665639,1002
26,shared_features,64.06986028,17.63533667,1002
26,slang_active,116.8203593,13.20170801,1002
26,literal_active,113.9660679,11.18698124,1002
27,l1_dist,42507.39802,12856.93777,1002
27,l2_dist,3962.817776,1077.020202,1002
27,cosine_dist,0.281885303,0.154615903,1002
27,slang_only_features,54.23652695,17.28413898,1002
27,literal_only_features,49.88522954,17.77744993,1002
27,shared_features,65.72854291,16.91991715,1002
27,slang_active,119.9650699,14.8028217,1002
27,literal_active,115.6137725,13.98379194,1002
28,l1_dist,52392.8581,15745.26728,1002
28,l2_dist,4674.376524,1181.523085,1002
28,cosine_dist,0.296471494,0.148463139,1002
28,slang_only_features,60.86826347,20.48933832,1002
28,literal_only_features,51.16467066,16.99723558,1002
28,shared_features,66.90818363,16.55498167,1002
